id,day,begin_hour,rest_length
293,2,6,1.1968903874973245
293,2,15,1.3885742821473157
293,3,2,1.926955712326085
293,3,4,1.517151321919405
293,4,5,1.1498277818299711
293,4,12,1.8944583557709551
293,5,6,1.1968903874973245
293,6,4,1.517151321919405
293,6,17,1.4313220551378458
294,0,5,1.1498277818299711
294,1,0,1.8015495086923654
294,2,4,1.517151321919405
294,2,6,1.1968903874973245
294,3,20,1.6120232172470974
294,4,9,1.1975565656565659
294,4,12,1.8944583557709551
294,5,-1,
294,6,5,1.1498277818299711
294,6,13,1.4312125824454596
295,0,-1,
295,1,12,1.8944583557709551
295,2,2,1.926955712326085
295,3,16,1.1614022757697458
295,4,1,1.8093585740307072
295,5,1,1.8093585740307072
295,6,18,1.3561245791245795
296,0,2,1.926955712326085
296,0,3,1.7760456895642092
296,1,6,1.1968903874973245
296,2,1,1.8093585740307072
296,2,4,1.517151321919405
296,3,5,1.1498277818299711
296,3,6,1.1968903874973245
296,4,17,1.4313220551378458
296,5,13,1.4312125824454596
296,6,0,1.8015495086923654
296,6,12,1.8944583557709551
297,0,-1,
297,1,12,1.8944583557709551
297,2,12,1.8944583557709551
297,2,23,1.719228948679622
297,3,9,1.1975565656565659
297,4,4,1.517151321919405
297,5,3,1.7760456895642092
297,5,9,1.1975565656565659
297,6,20,1.6120232172470974
298,0,6,1.1968903874973245
298,0,12,1.8944583557709551
298,1,12,1.8944583557709551
298,2,1,1.8093585740307072
298,3,15,1.3885742821473157
298,4,23,1.719228948679622
298,5,-1,
298,6,11,1.7595890328773707
299,0,7,1.9428860398860393
299,1,1,1.8093585740307072
299,2,7,1.9428860398860393
299,2,9,1.1975565656565659
299,3,4,1.517151321919405
299,4,10,1.4397712765957436
299,4,15,1.3885742821473157
299,5,4,1.517151321919405
299,6,13,1.4312125824454596
3,0,23,1.719228948679622
3,1,5,1.1498277818299711
3,2,4,1.517151321919405
3,3,4,1.517151321919405
3,4,8,1.307800679669032
3,5,7,1.9428860398860393
3,6,23,1.719228948679622
30,0,4,1.517151321919405
30,0,5,1.1498277818299711
30,1,-1,
30,2,4,1.517151321919405
30,2,6,1.1968903874973245
30,3,4,1.517151321919405
30,4,2,1.926955712326085
30,4,15,1.3885742821473157
30,5,5,1.1498277818299711
30,5,17,1.4313220551378458
30,6,5,1.1498277818299711
300,0,4,1.517151321919405
300,1,12,1.8944583557709551
300,2,2,1.926955712326085
300,3,5,1.1498277818299711
300,4,6,1.1968903874973245
300,5,11,1.7595890328773707
300,6,16,1.1614022757697458
301,0,5,1.1498277818299711
301,1,6,1.1968903874973245
301,2,14,1.2834484551396315
301,3,0,1.8015495086923654
301,4,-1,
301,5,7,1.9428860398860393
301,6,2,1.926955712326085
302,0,17,1.4313220551378458
302,1,15,1.3885742821473157
302,2,14,1.2834484551396315
302,3,3,1.7760456895642092
302,4,12,1.8944583557709551
302,5,5,1.1498277818299711
302,5,12,1.8944583557709551
302,6,17,1.4313220551378458
303,0,6,1.1968903874973245
303,1,4,1.517151321919405
303,2,7,1.9428860398860393
303,3,21,1.3295366991078659
303,4,12,1.8944583557709551
303,5,9,1.1975565656565659
303,6,0,1.8015495086923654
303,6,4,1.517151321919405
304,0,13,1.4312125824454596
304,1,23,1.719228948679622
304,2,18,1.3561245791245795
304,3,13,1.4312125824454596
304,4,12,1.8944583557709551
304,5,17,1.4313220551378458
304,6,3,1.7760456895642092
304,6,5,1.1498277818299711
304,6,7,1.9428860398860393
305,0,16,1.1614022757697458
305,0,18,1.3561245791245795
305,1,15,1.3885742821473157
305,2,3,1.7760456895642092
305,3,17,1.4313220551378458
305,3,18,1.3561245791245795
305,4,5,1.1498277818299711
305,4,21,1.3295366991078659
305,5,3,1.7760456895642092
305,6,14,1.2834484551396315
306,0,6,1.1968903874973245
306,0,19,1.87762077294686
306,1,4,1.517151321919405
306,2,5,1.1498277818299711
306,2,6,1.1968903874973245
306,3,1,1.8093585740307072
306,4,7,1.9428860398860393
306,5,17,1.4313220551378458
306,6,13,1.4312125824454596
307,0,2,1.926955712326085
307,0,16,1.1614022757697458
307,1,9,1.1975565656565659
307,2,17,1.4313220551378458
307,3,2,1.926955712326085
307,4,5,1.1498277818299711
307,5,14,1.2834484551396315
307,6,5,1.1498277818299711
307,6,20,1.6120232172470974
308,0,2,1.926955712326085
308,1,15,1.3885742821473157
308,2,13,1.4312125824454596
308,3,1,1.8093585740307072
308,3,3,1.7760456895642092
308,3,6,1.1968903874973245
308,4,-1,
308,5,5,1.1498277818299711
308,6,1,1.8093585740307072
309,0,6,1.1968903874973245
309,1,14,1.2834484551396315
309,2,12,1.8944583557709551
309,3,10,1.4397712765957436
309,3,12,1.8944583557709551
309,4,5,1.1498277818299711
309,5,-1,
309,6,6,1.1968903874973245
309,6,17,1.4313220551378458
31,0,17,1.4313220551378458
31,1,5,1.1498277818299711
31,2,4,1.517151321919405
31,3,5,1.1498277818299711
31,4,5,1.1498277818299711
31,5,10,1.4397712765957436
31,5,12,1.8944583557709551
31,6,10,1.4397712765957436
31,6,12,1.8944583557709551
310,0,23,1.719228948679622
310,1,9,1.1975565656565659
310,2,1,1.8093585740307072
310,3,10,1.4397712765957436
310,3,11,1.7595890328773707
310,4,4,1.517151321919405
310,5,4,1.517151321919405
310,5,6,1.1968903874973245
310,6,19,1.87762077294686
311,0,5,1.1498277818299711
311,0,9,1.1975565656565659
311,0,14,1.2834484551396315
311,1,6,1.1968903874973245
311,2,4,1.517151321919405
311,2,18,1.3561245791245795
311,3,4,1.517151321919405
311,4,3,1.7760456895642092
311,5,3,1.7760456895642092
311,6,2,1.926955712326085
311,6,22,1.349054149085795
312,0,18,1.3561245791245795
312,1,15,1.3885742821473157
312,2,15,1.3885742821473157
312,3,10,1.4397712765957436
312,4,-1,
312,5,4,1.517151321919405
312,5,6,1.1968903874973245
312,5,15,1.3885742821473157
312,6,9,1.1975565656565659
312,6,12,1.8944583557709551
313,0,13,1.4312125824454596
313,1,7,1.9428860398860393
313,1,14,1.2834484551396315
313,2,4,1.517151321919405
313,3,17,1.4313220551378458
313,4,5,1.1498277818299711
313,5,23,1.719228948679622
313,6,14,1.2834484551396315
314,0,4,1.517151321919405
314,0,16,1.1614022757697458
314,1,8,1.307800679669032
314,2,0,1.8015495086923654
314,3,-1,
314,4,5,1.1498277818299711
314,5,21,1.3295366991078659
314,6,5,1.1498277818299711
314,6,6,1.1968903874973245
315,0,1,1.8093585740307072
315,0,5,1.1498277818299711
315,1,4,1.517151321919405
315,2,1,1.8093585740307072
315,3,3,1.7760456895642092
315,4,-1,
315,5,5,1.1498277818299711
315,6,18,1.3561245791245795
316,0,9,1.1975565656565659
316,1,10,1.4397712765957436
316,2,7,1.9428860398860393
316,3,4,1.517151321919405
316,4,16,1.1614022757697458
316,5,16,1.1614022757697458
316,6,4,1.517151321919405
317,0,1,1.8093585740307072
317,1,16,1.1614022757697458
317,2,4,1.517151321919405
317,2,15,1.3885742821473157
317,3,4,1.517151321919405
317,4,8,1.307800679669032
317,5,0,1.8015495086923654
317,6,15,1.3885742821473157
318,0,5,1.1498277818299711
318,1,17,1.4313220551378458
318,2,2,1.926955712326085
318,3,21,1.3295366991078659
318,4,1,1.8093585740307072
318,5,17,1.4313220551378458
318,6,5,1.1498277818299711
319,0,5,1.1498277818299711
319,1,0,1.8015495086923654
319,1,4,1.517151321919405
319,1,17,1.4313220551378458
319,1,21,1.3295366991078659
319,2,1,1.8093585740307072
319,3,22,1.349054149085795
319,4,0,1.8015495086923654
319,4,10,1.4397712765957436
319,5,9,1.1975565656565659
319,5,18,1.3561245791245795
319,6,12,1.8944583557709551
32,0,13,1.4312125824454596
32,1,12,1.8944583557709551
32,1,14,1.2834484551396315
32,2,19,1.87762077294686
32,3,3,1.7760456895642092
32,4,14,1.2834484551396315
32,5,11,1.7595890328773707
32,6,2,1.926955712326085
320,0,-1,
320,1,4,1.517151321919405
320,1,6,1.1968903874973245
320,2,18,1.3561245791245795
320,3,14,1.2834484551396315
320,4,4,1.517151321919405
320,5,7,1.9428860398860393
320,6,5,1.1498277818299711
321,0,2,1.926955712326085
321,0,12,1.8944583557709551
321,1,5,1.1498277818299711
321,2,5,1.1498277818299711
321,2,11,1.7595890328773707
321,3,5,1.1498277818299711
321,4,3,1.7760456895642092
321,4,4,1.517151321919405
321,4,13,1.4312125824454596
321,5,3,1.7760456895642092
321,6,12,1.8944583557709551
322,0,5,1.1498277818299711
322,1,4,1.517151321919405
322,2,7,1.9428860398860393
322,3,8,1.307800679669032
322,4,2,1.926955712326085
322,5,2,1.926955712326085
322,5,4,1.517151321919405
322,6,3,1.7760456895642092
322,6,18,1.3561245791245795
323,0,6,1.1968903874973245
323,1,5,1.1498277818299711
323,2,15,1.3885742821473157
323,3,1,1.8093585740307072
323,3,4,1.517151321919405
323,4,5,1.1498277818299711
323,5,4,1.517151321919405
323,5,5,1.1498277818299711
323,6,3,1.7760456895642092
324,0,3,1.7760456895642092
324,1,3,1.7760456895642092
324,2,11,1.7595890328773707
324,3,4,1.517151321919405
324,4,11,1.7595890328773707
324,5,5,1.1498277818299711
324,6,4,1.517151321919405
324,6,7,1.9428860398860393
325,0,3,1.7760456895642092
325,1,14,1.2834484551396315
325,2,4,1.517151321919405
325,3,11,1.7595890328773707
325,4,11,1.7595890328773707
325,5,17,1.4313220551378458
325,6,0,1.8015495086923654
325,6,4,1.517151321919405
326,0,12,1.8944583557709551
326,1,3,1.7760456895642092
326,1,5,1.1498277818299711
326,2,0,1.8015495086923654
326,2,4,1.517151321919405
326,3,4,1.517151321919405
326,3,23,1.719228948679622
326,4,19,1.87762077294686
326,5,8,1.307800679669032
326,6,6,1.1968903874973245
327,0,17,1.4313220551378458
327,1,19,1.87762077294686
327,2,-1,
327,3,11,1.7595890328773707
327,3,16,1.1614022757697458
327,4,4,1.517151321919405
327,5,-1,
327,6,20,1.6120232172470974
328,0,5,1.1498277818299711
328,1,-1,
328,2,4,1.517151321919405
328,3,0,1.8015495086923654
328,4,8,1.307800679669032
328,5,0,1.8015495086923654
328,6,2,1.926955712326085
328,6,4,1.517151321919405
329,0,-1,
329,1,5,1.1498277818299711
329,1,12,1.8944583557709551
329,2,1,1.8093585740307072
329,3,7,1.9428860398860393
329,3,13,1.4312125824454596
329,4,17,1.4313220551378458
329,5,-1,
329,6,5,1.1498277818299711
329,6,6,1.1968903874973245
329,6,12,1.8944583557709551
33,0,10,1.4397712765957436
33,1,6,1.1968903874973245
33,2,5,1.1498277818299711
33,3,2,1.926955712326085
33,4,17,1.4313220551378458
33,5,8,1.307800679669032
33,6,2,1.926955712326085
330,0,22,1.349054149085795
330,1,18,1.3561245791245795
330,2,-1,
330,3,-1,
330,4,-1,
330,5,-1,
330,6,2,1.926955712326085
331,0,14,1.2834484551396315
331,1,23,1.719228948679622
331,2,8,1.307800679669032
331,2,11,1.7595890328773707
331,3,0,1.8015495086923654
331,3,4,1.517151321919405
331,4,4,1.517151321919405
331,5,2,1.926955712326085
331,6,5,1.1498277818299711
332,0,13,1.4312125824454596
332,1,13,1.4312125824454596
332,2,22,1.349054149085795
332,3,4,1.517151321919405
332,4,2,1.926955712326085
332,4,4,1.517151321919405
332,5,13,1.4312125824454596
332,6,16,1.1614022757697458
333,0,2,1.926955712326085
333,0,14,1.2834484551396315
333,1,4,1.517151321919405
333,2,-1,
333,3,3,1.7760456895642092
333,4,7,1.9428860398860393
333,4,22,1.349054149085795
333,4,23,1.719228948679622
333,5,5,1.1498277818299711
333,6,1,1.8093585740307072
333,6,13,1.4312125824454596
334,0,16,1.1614022757697458
334,1,4,1.517151321919405
334,1,17,1.4313220551378458
334,2,5,1.1498277818299711
334,3,6,1.1968903874973245
334,4,6,1.1968903874973245
334,4,9,1.1975565656565659
334,5,10,1.4397712765957436
334,5,11,1.7595890328773707
334,5,23,1.719228948679622
334,6,4,1.517151321919405
335,0,8,1.307800679669032
335,1,5,1.1498277818299711
335,2,1,1.8093585740307072
335,3,6,1.1968903874973245
335,3,21,1.3295366991078659
335,4,6,1.1968903874973245
335,5,13,1.4312125824454596
335,6,2,1.926955712326085
335,6,3,1.7760456895642092
336,0,5,1.1498277818299711
336,1,2,1.926955712326085
336,2,3,1.7760456895642092
336,3,6,1.1968903874973245
336,4,10,1.4397712765957436
336,5,1,1.8093585740307072
336,5,4,1.517151321919405
336,6,7,1.9428860398860393
337,0,-1,
337,1,21,1.3295366991078659
337,2,3,1.7760456895642092
337,2,20,1.6120232172470974
337,3,8,1.307800679669032
337,3,22,1.349054149085795
337,4,5,1.1498277818299711
337,5,18,1.3561245791245795
337,6,4,1.517151321919405
338,0,7,1.9428860398860393
338,1,7,1.9428860398860393
338,2,4,1.517151321919405
338,2,6,1.1968903874973245
338,2,16,1.1614022757697458
338,2,17,1.4313220551378458
338,3,5,1.1498277818299711
338,4,3,1.7760456895642092
338,5,5,1.1498277818299711
338,5,15,1.3885742821473157
338,6,13,1.4312125824454596
339,0,0,1.8015495086923654
339,0,5,1.1498277818299711
339,1,4,1.517151321919405
339,2,0,1.8015495086923654
339,3,12,1.8944583557709551
339,4,13,1.4312125824454596
339,5,4,1.517151321919405
339,6,4,1.517151321919405
34,0,5,1.1498277818299711
34,1,5,1.1498277818299711
34,2,2,1.926955712326085
34,3,4,1.517151321919405
34,3,10,1.4397712765957436
34,4,3,1.7760456895642092
34,5,1,1.8093585740307072
34,5,4,1.517151321919405
34,5,5,1.1498277818299711
34,6,5,1.1498277818299711
340,0,2,1.926955712326085
340,1,13,1.4312125824454596
340,1,15,1.3885742821473157
340,2,20,1.6120232172470974
340,3,3,1.7760456895642092
340,3,7,1.9428860398860393
340,4,-1,
340,5,4,1.517151321919405
340,6,1,1.8093585740307072
340,6,5,1.1498277818299711
340,6,20,1.6120232172470974
341,0,11,1.7595890328773707
341,1,7,1.9428860398860393
341,2,7,1.9428860398860393
341,3,19,1.87762077294686
341,4,7,1.9428860398860393
341,5,16,1.1614022757697458
341,6,9,1.1975565656565659
341,6,16,1.1614022757697458
342,0,3,1.7760456895642092
342,0,7,1.9428860398860393
342,1,4,1.517151321919405
342,1,16,1.1614022757697458
342,2,4,1.517151321919405
342,2,10,1.4397712765957436
342,3,11,1.7595890328773707
342,4,4,1.517151321919405
342,5,-1,
342,6,4,1.517151321919405
343,0,15,1.3885742821473157
343,1,8,1.307800679669032
343,2,6,1.1968903874973245
343,3,2,1.926955712326085
343,4,-1,
343,5,18,1.3561245791245795
343,6,18,1.3561245791245795
343,6,23,1.719228948679622
344,0,5,1.1498277818299711
344,1,10,1.4397712765957436
344,2,3,1.7760456895642092
344,3,2,1.926955712326085
344,4,4,1.517151321919405
344,5,6,1.1968903874973245
344,6,5,1.1498277818299711
345,0,6,1.1968903874973245
345,0,8,1.307800679669032
345,1,6,1.1968903874973245
345,2,-1,
345,3,21,1.3295366991078659
345,4,23,1.719228948679622
345,5,5,1.1498277818299711
345,5,10,1.4397712765957436
345,6,5,1.1498277818299711
346,0,6,1.1968903874973245
346,1,6,1.1968903874973245
346,1,14,1.2834484551396315
346,2,3,1.7760456895642092
346,2,6,1.1968903874973245
346,3,11,1.7595890328773707
346,4,15,1.3885742821473157
346,5,3,1.7760456895642092
346,6,3,1.7760456895642092
346,6,5,1.1498277818299711
347,0,0,1.8015495086923654
347,0,4,1.517151321919405
347,1,3,1.7760456895642092
347,2,2,1.926955712326085
347,2,5,1.1498277818299711
347,3,16,1.1614022757697458
347,4,6,1.1968903874973245
347,5,6,1.1968903874973245
347,6,0,1.8015495086923654
348,0,16,1.1614022757697458
348,1,3,1.7760456895642092
348,2,4,1.517151321919405
348,3,3,1.7760456895642092
348,4,2,1.926955712326085
348,5,6,1.1968903874973245
348,5,15,1.3885742821473157
348,6,2,1.926955712326085
349,0,2,1.926955712326085
349,1,1,1.8093585740307072
349,1,5,1.1498277818299711
349,2,-1,
349,3,6,1.1968903874973245
349,4,17,1.4313220551378458
349,5,5,1.1498277818299711
349,6,18,1.3561245791245795
35,0,12,1.8944583557709551
35,1,6,1.1968903874973245
35,2,21,1.3295366991078659
35,2,23,1.719228948679622
35,3,8,1.307800679669032
35,4,7,1.9428860398860393
35,5,6,1.1968903874973245
35,6,0,1.8015495086923654
350,0,5,1.1498277818299711
350,0,23,1.719228948679622
350,1,0,1.8015495086923654
350,2,3,1.7760456895642092
350,3,4,1.517151321919405
350,4,13,1.4312125824454596
350,5,7,1.9428860398860393
350,6,4,1.517151321919405
350,6,18,1.3561245791245795
351,0,4,1.517151321919405
351,1,16,1.1614022757697458
351,2,9,1.1975565656565659
351,3,6,1.1968903874973245
351,3,14,1.2834484551396315
351,4,4,1.517151321919405
351,4,15,1.3885742821473157
351,5,3,1.7760456895642092
351,6,18,1.3561245791245795
352,0,12,1.8944583557709551
352,1,5,1.1498277818299711
352,1,13,1.4312125824454596
352,2,21,1.3295366991078659
352,3,-1,
352,4,-1,
352,5,4,1.517151321919405
352,5,6,1.1968903874973245
352,6,6,1.1968903874973245
353,0,12,1.8944583557709551
353,1,4,1.517151321919405
353,2,6,1.1968903874973245
353,3,23,1.719228948679622
353,4,7,1.9428860398860393
353,5,15,1.3885742821473157
353,6,13,1.4312125824454596
354,0,5,1.1498277818299711
354,1,6,1.1968903874973245
354,2,4,1.517151321919405
354,3,12,1.8944583557709551
354,3,13,1.4312125824454596
354,3,15,1.3885742821473157
354,4,5,1.1498277818299711
354,5,12,1.8944583557709551
354,6,0,1.8015495086923654
355,0,5,1.1498277818299711
355,1,12,1.8944583557709551
355,2,16,1.1614022757697458
355,3,0,1.8015495086923654
355,4,-1,
355,5,6,1.1968903874973245
355,5,12,1.8944583557709551
355,6,8,1.307800679669032
356,0,4,1.517151321919405
356,1,16,1.1614022757697458
356,2,9,1.1975565656565659
356,2,12,1.8944583557709551
356,2,23,1.719228948679622
356,3,-1,
356,4,14,1.2834484551396315
356,5,15,1.3885742821473157
356,6,3,1.7760456895642092
356,6,12,1.8944583557709551
357,0,12,1.8944583557709551
357,1,6,1.1968903874973245
357,2,4,1.517151321919405
357,3,17,1.4313220551378458
357,4,3,1.7760456895642092
357,5,-1,
357,6,0,1.8015495086923654
358,0,9,1.1975565656565659
358,1,4,1.517151321919405
358,2,4,1.517151321919405
358,3,4,1.517151321919405
358,3,12,1.8944583557709551
358,4,-1,
358,5,6,1.1968903874973245
358,6,17,1.4313220551378458
359,0,0,1.8015495086923654
359,1,3,1.7760456895642092
359,2,1,1.8093585740307072
359,3,9,1.1975565656565659
359,4,3,1.7760456895642092
359,4,8,1.307800679669032
359,5,0,1.8015495086923654
359,5,4,1.517151321919405
359,6,3,1.7760456895642092
359,6,4,1.517151321919405
359,6,17,1.4313220551378458
36,0,17,1.4313220551378458
36,1,10,1.4397712765957436
36,2,-1,
36,3,1,1.8093585740307072
36,4,5,1.1498277818299711
36,4,6,1.1968903874973245
36,4,7,1.9428860398860393
36,5,13,1.4312125824454596
36,6,3,1.7760456895642092
360,0,8,1.307800679669032
360,1,20,1.6120232172470974
360,2,-1,
360,3,4,1.517151321919405
360,3,10,1.4397712765957436
360,4,18,1.3561245791245795
360,4,20,1.6120232172470974
360,5,3,1.7760456895642092
360,5,7,1.9428860398860393
360,5,21,1.3295366991078659
360,6,11,1.7595890328773707
361,0,-1,
361,1,2,1.926955712326085
361,1,5,1.1498277818299711
361,2,-1,
361,3,9,1.1975565656565659
361,4,3,1.7760456895642092
361,4,5,1.1498277818299711
361,4,7,1.9428860398860393
361,5,15,1.3885742821473157
361,6,15,1.3885742821473157
362,0,-1,
362,1,12,1.8944583557709551
362,2,-1,
362,3,11,1.7595890328773707
362,3,21,1.3295366991078659
362,4,3,1.7760456895642092
362,5,17,1.4313220551378458
362,6,-1,
363,0,16,1.1614022757697458
363,0,17,1.4313220551378458
363,1,3,1.7760456895642092
363,2,5,1.1498277818299711
363,3,4,1.517151321919405
363,4,9,1.1975565656565659
363,5,7,1.9428860398860393
363,6,5,1.1498277818299711
363,6,16,1.1614022757697458
364,0,1,1.8093585740307072
364,1,4,1.517151321919405
364,2,2,1.926955712326085
364,3,11,1.7595890328773707
364,3,17,1.4313220551378458
364,4,4,1.517151321919405
364,4,20,1.6120232172470974
364,5,12,1.8944583557709551
364,5,21,1.3295366991078659
364,6,4,1.517151321919405
365,0,3,1.7760456895642092
365,1,23,1.719228948679622
365,2,8,1.307800679669032
365,2,12,1.8944583557709551
365,3,6,1.1968903874973245
365,3,15,1.3885742821473157
365,3,17,1.4313220551378458
365,4,22,1.349054149085795
365,5,6,1.1968903874973245
365,6,6,1.1968903874973245
366,0,8,1.307800679669032
366,0,12,1.8944583557709551
366,1,1,1.8093585740307072
366,1,4,1.517151321919405
366,2,9,1.1975565656565659
366,3,7,1.9428860398860393
366,3,14,1.2834484551396315
366,4,4,1.517151321919405
366,4,13,1.4312125824454596
366,5,21,1.3295366991078659
366,6,0,1.8015495086923654
367,0,5,1.1498277818299711
367,0,14,1.2834484551396315
367,1,4,1.517151321919405
367,1,22,1.349054149085795
367,2,4,1.517151321919405
367,2,18,1.3561245791245795
367,3,15,1.3885742821473157
367,4,3,1.7760456895642092
367,5,14,1.2834484551396315
367,6,17,1.4313220551378458
368,0,-1,
368,1,21,1.3295366991078659
368,2,16,1.1614022757697458
368,3,-1,
368,4,0,1.8015495086923654
368,4,7,1.9428860398860393
368,5,18,1.3561245791245795
368,6,18,1.3561245791245795
369,0,6,1.1968903874973245
369,0,12,1.8944583557709551
369,0,16,1.1614022757697458
369,1,2,1.926955712326085
369,1,19,1.87762077294686
369,2,3,1.7760456895642092
369,3,4,1.517151321919405
369,4,6,1.1968903874973245
369,5,0,1.8015495086923654
369,6,6,1.1968903874973245
37,0,11,1.7595890328773707
37,1,7,1.9428860398860393
37,2,1,1.8093585740307072
37,2,11,1.7595890328773707
37,2,14,1.2834484551396315
37,3,7,1.9428860398860393
37,4,6,1.1968903874973245
37,5,3,1.7760456895642092
37,5,15,1.3885742821473157
37,6,4,1.517151321919405
37,6,5,1.1498277818299711
370,0,5,1.1498277818299711
370,1,4,1.517151321919405
370,2,4,1.517151321919405
370,2,6,1.1968903874973245
370,2,12,1.8944583557709551
370,3,4,1.517151321919405
370,4,13,1.4312125824454596
370,5,4,1.517151321919405
370,6,4,1.517151321919405
370,6,19,1.87762077294686
371,0,16,1.1614022757697458
371,1,1,1.8093585740307072
371,2,9,1.1975565656565659
371,3,12,1.8944583557709551
371,4,-1,
371,5,4,1.517151321919405
371,5,20,1.6120232172470974
371,6,10,1.4397712765957436
372,0,20,1.6120232172470974
372,1,-1,
372,2,4,1.517151321919405
372,3,12,1.8944583557709551
372,4,3,1.7760456895642092
372,4,4,1.517151321919405
372,5,5,1.1498277818299711
372,6,5,1.1498277818299711
372,6,9,1.1975565656565659
373,0,13,1.4312125824454596
373,1,14,1.2834484551396315
373,2,11,1.7595890328773707
373,3,17,1.4313220551378458
373,4,5,1.1498277818299711
373,5,14,1.2834484551396315
373,6,4,1.517151321919405
373,6,7,1.9428860398860393
374,0,21,1.3295366991078659
374,1,3,1.7760456895642092
374,1,10,1.4397712765957436
374,2,-1,
374,3,13,1.4312125824454596
374,4,12,1.8944583557709551
374,5,4,1.517151321919405
374,6,5,1.1498277818299711
375,0,6,1.1968903874973245
375,1,3,1.7760456895642092
375,1,21,1.3295366991078659
375,2,20,1.6120232172470974
375,3,15,1.3885742821473157
375,4,4,1.517151321919405
375,5,15,1.3885742821473157
375,6,13,1.4312125824454596
376,0,5,1.1498277818299711
376,0,6,1.1968903874973245
376,1,3,1.7760456895642092
376,2,3,1.7760456895642092
376,3,6,1.1968903874973245
376,4,15,1.3885742821473157
376,5,15,1.3885742821473157
376,6,19,1.87762077294686
377,0,23,1.719228948679622
377,1,3,1.7760456895642092
377,2,12,1.8944583557709551
377,3,5,1.1498277818299711
377,4,7,1.9428860398860393
377,4,12,1.8944583557709551
377,5,9,1.1975565656565659
377,6,6,1.1968903874973245
378,0,0,1.8015495086923654
378,1,3,1.7760456895642092
378,2,13,1.4312125824454596
378,3,11,1.7595890328773707
378,4,19,1.87762077294686
378,5,4,1.517151321919405
378,6,-1,
379,0,9,1.1975565656565659
379,0,14,1.2834484551396315
379,1,-1,
379,2,4,1.517151321919405
379,2,16,1.1614022757697458
379,3,4,1.517151321919405
379,4,-1,
379,5,5,1.1498277818299711
379,6,18,1.3561245791245795
38,0,12,1.8944583557709551
38,1,4,1.517151321919405
38,2,12,1.8944583557709551
38,2,17,1.4313220551378458
38,3,5,1.1498277818299711
38,4,17,1.4313220551378458
38,5,4,1.517151321919405
38,5,6,1.1968903874973245
38,6,3,1.7760456895642092
380,0,3,1.7760456895642092
380,0,5,1.1498277818299711
380,1,6,1.1968903874973245
380,2,3,1.7760456895642092
380,2,4,1.517151321919405
380,3,5,1.1498277818299711
380,4,5,1.1498277818299711
380,5,4,1.517151321919405
380,6,5,1.1498277818299711
381,0,4,1.517151321919405
381,1,2,1.926955712326085
381,2,5,1.1498277818299711
381,3,5,1.1498277818299711
381,4,6,1.1968903874973245
381,5,7,1.9428860398860393
381,6,23,1.719228948679622
382,0,22,1.349054149085795
382,1,20,1.6120232172470974
382,2,4,1.517151321919405
382,3,5,1.1498277818299711
382,4,4,1.517151321919405
382,5,7,1.9428860398860393
382,6,2,1.926955712326085
382,6,4,1.517151321919405
383,0,6,1.1968903874973245
383,1,8,1.307800679669032
383,1,19,1.87762077294686
383,2,14,1.2834484551396315
383,2,21,1.3295366991078659
383,3,6,1.1968903874973245
383,3,8,1.307800679669032
383,3,22,1.349054149085795
383,4,1,1.8093585740307072
383,5,6,1.1968903874973245
383,6,20,1.6120232172470974
384,0,17,1.4313220551378458
384,1,6,1.1968903874973245
384,1,7,1.9428860398860393
384,1,21,1.3295366991078659
384,2,7,1.9428860398860393
384,3,18,1.3561245791245795
384,4,15,1.3885742821473157
384,5,2,1.926955712326085
384,6,-1,
385,0,4,1.517151321919405
385,1,-1,
385,2,20,1.6120232172470974
385,3,0,1.8015495086923654
385,3,3,1.7760456895642092
385,3,21,1.3295366991078659
385,4,23,1.719228948679622
385,5,6,1.1968903874973245
385,6,4,1.517151321919405
385,6,21,1.3295366991078659
386,0,6,1.1968903874973245
386,1,11,1.7595890328773707
386,2,16,1.1614022757697458
386,3,3,1.7760456895642092
386,4,14,1.2834484551396315
386,5,-1,
386,6,4,1.517151321919405
387,0,4,1.517151321919405
387,1,12,1.8944583557709551
387,2,5,1.1498277818299711
387,3,6,1.1968903874973245
387,4,14,1.2834484551396315
387,5,5,1.1498277818299711
387,5,13,1.4312125824454596
387,6,7,1.9428860398860393
388,0,8,1.307800679669032
388,1,-1,
388,2,6,1.1968903874973245
388,2,17,1.4313220551378458
388,3,2,1.926955712326085
388,4,6,1.1968903874973245
388,5,4,1.517151321919405
388,6,5,1.1498277818299711
388,6,7,1.9428860398860393
389,0,23,1.719228948679622
389,1,2,1.926955712326085
389,1,7,1.9428860398860393
389,1,13,1.4312125824454596
389,2,6,1.1968903874973245
389,2,17,1.4313220551378458
389,3,22,1.349054149085795
389,4,1,1.8093585740307072
389,5,5,1.1498277818299711
389,6,11,1.7595890328773707
39,0,4,1.517151321919405
39,1,0,1.8015495086923654
39,2,15,1.3885742821473157
39,3,4,1.517151321919405
39,3,11,1.7595890328773707
39,4,12,1.8944583557709551
39,4,15,1.3885742821473157
39,5,22,1.349054149085795
39,6,3,1.7760456895642092
390,0,5,1.1498277818299711
390,0,7,1.9428860398860393
390,0,18,1.3561245791245795
390,1,13,1.4312125824454596
390,2,5,1.1498277818299711
390,3,5,1.1498277818299711
390,3,6,1.1968903874973245
390,4,5,1.1498277818299711
390,4,10,1.4397712765957436
390,5,2,1.926955712326085
390,6,4,1.517151321919405
391,0,0,1.8015495086923654
391,0,16,1.1614022757697458
